1	$中远海控(SH601919)$ $石大胜华(SH603026)$ $多氟多(SZ002407)$ 早上看盈利1.2万挺开心，去钓鱼了基本没看，5个小时口都没有个，看账户还亏了1.8，落了个寂寞	SH601919	false	false
2	$中远海控(SH601919)$  $三一重工(SH600031)$ $郑州煤电(SH600121)$ 今天的调整在预期内，后面指数还会继续考验10 20日线，早盘卖的中远海控和伊力特盘中还在抽嘴巴子，尾盘看还卖对了，海狗不好说，但白酒板块涨幅太大肯定要调整，伊利股份临时止损赌郑州煤电暂时看失败，三一重工和晨光文具暂时微套看不出对和错，今天中签了三峡一看可用资金没规划好只能先止盈恒生互联网etf ，后续再定投买入，不知道这个蚊子签能复制南网能源的走势不？就这样吧今日账户盈亏 -3592伊力特 清仓 +661中远海控 清仓 +1611伊利股份 减仓 成本提升至42.45 500股 浮亏1519三一重工 买入成本31.28 1000股 浮亏198郑州煤电 买入成本6.07 7900股 浮亏469晨光文具 买入成本86.34 500股 浮亏449仓位 7	SH601919	false	false
3	$中远海控(SH601919)$富时罗素宣布对富时中国50指数、富时中国A50指数、富时中国A150指数等指数季度审核变更，该变更将于6月18日收盘后生效。小米集团、中远海控、中信股份加入富时中国50指数；而吉利汽车、中国恒大、新东方被剔除指数。	SH601919	true	true
4	$中远海控(SH601919)$ 好久没复盘海控了，今天抽时间看了一下走势，现在复盘一下6.2的海控，简单总结一下最近的海控行情：嗬，，，呸，，，	SH601919	false	false
5	$牧原股份(SZ002714)$ $中远海控(SH601919)$ 唉，兔死狐悲 $英科医疗(SZ300677)$	SH601919	false	false
6	$中远海控(SH601919)$ 港股进A50，明天是一个好的观察点	SH601919	false	false
7	美国政客向来善用危机的机遇来取悦他们的观众和推崇者。这波疫情印了一大堆废纸（如果不是长得像美元它们可能只能用来当厕所纸）。这些废纸涌入了我们本土被换成我们的本土货币，换取了我们的产品，还在本土市场中留下了更多用厕所纸换来的本土货币。货币总量增加是不争的事实，这些数字被记入一个叫gdp的册子里，国际上都用它来象征经济的增长和财富的积累。幸运的人拿到了更多的货币，而大多数普通的人则过着和往常没有什么不同的生活，若无其事。直到用废纸换来的本币开始在本土交换之前被长得像美元的厕所纸圈走的商品时（存量变少），价格的上涨才让更多若无其事的人感受到被废纸掠夺劳动成果后带来的痛苦。然而更为不幸的是，这些人除了接受什么都做不了。$万科A(SZ000002)$ $紫金矿业(SH601899)$  $中远海控(SH601919)$ 	SH601919	false	false
8	#股民的日常# @今日话题 $爱美客(SZ300896)$ $英科医疗(SZ300677)$ $中远海控(SH601919)$ #新股欢乐家上市首日翻5倍# 	SH601919	false	false
9	我认为，中国海运发展史，就是中国海军发展史。自近代以来，海军强弱一直以来是衡量一个国家强弱的标尺。中国永不称霸，但中国一直就要做一个负责任的大国，怎么负责任？发社论？领导讲话？都不是，你得先有实力！首先，我们看图说话回顾一个历史，1993年，隶属中国远洋的，中东航线集装箱货轮，被美国关了GPS，被迫在海上漂流33天。周围全是美国就近从各个军事基地赶来看热闹的军舰，直升机。想看详情的可以自行查询。想看卡通版的可看那年那兔那些事里的相关剧集。伤疤就在那里，无论你遮不遮盖。没有强大海军支撑的中国远洋，就像古代没有镖师的镖局，人家抢不抢你，只看人家想不想。但凡是有第二个选择，我想在当时做国际贸易的企业和个人也不会愿意选这家“镖局”来押镖。这里大可不必做什么爱国与否的道德绑架！但多难兴邦，亘古不变。后来都知道，我们有了自己的北斗导航。我们有了自己的第一艘航母，第二艘，第三…只要需要，我们也还会有更多。但在我们还没有的2007年。中国远洋上市了。2007年，发行价14.96，最高涨到67.48，收官于42.2。那一年，美国是130个国家最大的贸易伙伴。世界第一。中国是70个国家的最大贸易伙伴。世界第二，不是屈居，是傲居。国际贸易离不开海运，2007年的中国远洋志得意满，1993年的伤疤遮盖的也还不错。2008奥运盛会马上要在中国举办。那年的民族自豪感也还可以。可是，那一年的中国海军，先别说能不能和美国抗衡。就是日本自卫队我们都比不了。更别说韩国，印度。和我们的某省海军。那一年远洋的安全还是无法保证，那一年我们的南领海被人非法侵占了多少岛礁先不说。那一年越南居然敢公然在名义上你的海，你的岛上设立它的“县”，“长沙县”。那一年我们还在忍，所以中国远洋，暂时也还远不了。这一忍，就是六年。       海军经历了怎样的成长历程，从最初张爱萍将军带领的13人，三辆美式吉普车就装下了海军的所有到后来军舰如同下饺子一般服役的速度，海军迷们都懂。有一个纪念海军建立68周年的视频，张绍忠将军流着泪讲述海军的故事，最后泣不成声。大家也可以去查查。       中国远洋自上市起经历了怎样的漫漫熊途，从2007年最高67.84到2013年的最低2.68。最早买了中国远洋的股民们都懂。假如你怀揣蓝色梦想“不幸”在最高点10000块钱入股。2013年最低点你的持股市值只剩下395块钱。缩水96.1%。        但总有一些事情在变化着。2012年中国第一艘航母辽宁号服役。2012年11月底到12月中旬，东海舰队舰艇编队进入西太平洋，进行了一次远海训练。时任中国海军舰队副司令邱延鹏少将，有一句总结性话语：中国海军远洋训练已经常态化！那年的东方睡狮，毕竟也还是觉醒了，但觉醒到崛起，还是需要时间，只是不会太久。2016年，中国海军在发展，中国远洋更名，中远海控，精髓是一个“控”字。控制的控！野心昭然若揭。为啥？咱有自己的镖师了！年轻力壮，朝气蓬勃。2017年，经美国人自己统计，中国是135个国家最大贸易伙伴。美国是70个国家最大贸易伙伴。中国取代美国成为全球第一大贸易国。涉及到中国的海运行业依旧市场博大宽广。但不同的是，中国的货轮变成了国际贸易里更好的第一选择。毕竟都是一个国旗下，中国船过中国关还是方便嘛！最主要的是，选择中国的海运公司，安全！2019年，中国海军实力第一次位居世界第二。我愿意相信未来的几十年后，或许就是我们的九个孙子孙女那一代人。（本人80后，下一步我将讲一下我对三胎概念的投资机会的理解。）。我们的海军将不再屈居第二。因为我们的第二艘航母于才于同年12月17日下午服役！未来还会有第三艘，第四艘，只要需要，必然会有第N艘。2019年还有个大事，事关国际，至今仍在影响着国际。新冠疫情！各位都是此次灾难的亲历者。我们是怎样的万众一心，终于克服并初步战胜我相信也必然会最终战胜这场灾难。但国际上抄不明白中国抗疫作业的其它国家，却还在苦难中。这里我想说，疫情下的海运，那个国家最安全？答案显而易见。于是2019年。自2013年2.68块的中国远洋的又一个六年。这不是触底反弹。这也不是什么海运概念股。这是价值的选择。它从2019年开始的就那么明显。金一南教授讲过，我们的国家安全结构已经发生了变化。对安全的诉求也发生了改变。我们必须保护我们日益扩大的经济活动空间，我们必须保护海上运输通道的安全，我们必须保护我们的海外资产安全，海外资源市场安全，产品市场的安全等。以及保护我们应有的海洋权益。新的战略空间安全观！于是作为一个负责任的大国我们有了第一个军事基地，吉布提海外保障基地。只要需要，我们也必然会有第二个，第三个，第N个！投资海运，就是投资国运。国运如太阳东升，中国海运必然也会乘风破浪。这里我们不去管点位。我们把投资眼光放到十年二十年。甚至一百年。巴菲特说做投资的人一定要遇到一个“精子期”的公司。我说一个婴儿期的中远海控，也不错！$中远海控(SH601919)$ 	SH601919	false	false
10	$中远海控(SH601919)$	SH601919	false	true
